School,FiscalYear,NAE_Overall_Average_Fee_USD,NAE_Secondary_Average_Fee_USD,NAE_Sixth_Form_Average_Fee_USD,NAE_Primary_Average_Fee_USD,NAE_EY_Average_Fee_USD,Overall_Gap_Median,Secondary_Gap_Median,Sixth_Form_Gap_Median,Overall_Pct_vs_Median,Secondary_Pct_vs_Median,Mainentance_Capex_sum,Expansion_Capex_sum,CPT_Capex_sum,Mainentance_Capex_std,Expansion_Capex_std,CPT_Capex_std,Revenue,Capex_annual_sum,RegionCode,SubRegionCode,Region,Subregion,City,Country,StudentFTE,CapacityFTE,leads_submitted,enquiries_started,tv_leads_t_plus1,tv_enquiries_t_plus1,tv_fte_t_plus1,tv_leads_t_plus2,tv_enquiries_t_plus2,tv_fte_t_plus2,tv_lead_growth_1yr,tv_enquiry_growth_1yr,tv_fte_growth_1yr,tv_lead_growth_2yr,tv_enquiry_growth_2yr,tv_fte_growth_2yr,EmployeeHeadCountCurrent,EmployeeFTECurrent,DirectContractorHeadCount,Prevailing_Curriculum,Curricula_Offered,Employee_Engagement_Score,MAC_Attrition_Pct,Teachers_Attrition_Pct,Student_Expat_Pct,Student_Local_Pct,Average_Principal_Tenure,Curricula_Offered_IB,Curricula_Offered_IGCSE,Curricula_Offered_A-Levels,Curricula_Offered_MYP,Curricula_Offered_AP,Curricula_Offered_count,school_opened_year,school_age,is_school_mature,nps_score,nps_responses_count,nps_teacher_quality_score,nps_teacher_quality_response_count,nps_education_quality_score,nps_education_quality_response_count,nps_principal_quality_score,nps_principal_quality_response_count,iso2,year,total_enrolment,total_public_enrolment,tv_total_private_enrolment_t_plus1,gdp_growth_pct,gdp_per_capita_growth_pct,market_cap,gross_savings_pct_gdp,total_population,population_0_14_pct_total,urban_population_pct_total,net_migration,inflation_pct,govt_expenditure_on_education_pct_gdp,foreign_dir_investment_net_inflows_pct_gdp,govt_expenditure_on_education_per_student_pct_gdp,household_final_consumption_expenditure,millionaires,eyp_private_enrolment,hnwi_billionaires,hnwi_centi_millionaires,hnwi_millionaire_growth_2014_to_2024,hnwi_number_of_millionaires,Academic_Performance_Index,ReportNameOneStream,iso2_code,country_name,nationality_1,nationality_2,Sum_Years,App,Total Lost/Denied,Percentage,vs Regional AVG,1st Stage,2nd Stage,CvR %,Region Avg,vs Region Avg,CvR % PY,CvR % YoY,Category,Action,Target,Plan to achieve Target,Target Date,Status,Forecast FTE vs Budget %,Forecast FTE vs LY W5 %,Forecast FTE YoY,New Enrolment YoY,Enquiries YoY,Enquiries - Enrolled CVR YoY,Enquiries - Application CVR YoY,Velocity,ReEnroll % Variance,Capacity Utilisation % Current,Capacity Utilisation % Forecast,Employee Engagement Score,MAC Attrition %,Teacher Attrition %,Principal Tenure avg.,Channel_Cross-network,Channel_Direct,Channel_Display,Channel_Email,Channel_Organic Search,Channel_Organic Social,Channel_Paid Other,Channel_Paid Search,Channel_Paid Social,Channel_Referral,Channel_Unassigned,Device_desktop,Device_mobile,Device_tablet,Years Spent_before_leaving_0,Years Spent_before_leaving_1-2,Years Spent_before_leaving_3-5,Years Spent_before_leaving_6-8,Years Spent_before_leaving_9-10,Years Spent_before_leaving_11&above,reason_for_leaving_Academic - Class Size,reason_for_leaving_Academic - Concerns with Academic Progress,reason_for_leaving_Academic - I Want a Single-Sex School for My Child,reason_for_leaving_Academic - Lack of Support for SEND,reason_for_leaving_Academic - Limited Program Offerings,reason_for_leaving_Academic - Not Suitable for Desired University Choice,reason_for_leaving_Academic - Quality of Teaching,reason_for_leaving_Early Entry to Higher Education,reason_for_leaving_Financial - Can No Longer Afford Tuition Costs,reason_for_leaving_Financial - Do Not Feel That I Am Getting Value for Money,reason_for_leaving_Graduate,reason_for_leaving_Lack of Facilities - Inadequate Facilities for SEND,reason_for_leaving_Lack of Facilities - Inadequate Sport/Recreational Facilities,reason_for_leaving_Lack of Facilities - Poor General Maintenance,reason_for_leaving_Moving to State School - Preference for State School,reason_for_leaving_Moving to State School - Proximity of State School,reason_for_leaving_Moving to State School - State School Reputation,reason_for_leaving_Relocating - Different City,reason_for_leaving_Relocating - Different Country,reason_for_leaving_School Decision - Academic Standards Not Achieved,reason_for_leaving_School Decision - Behavioural Issues for Child,reason_for_leaving_School Decision - Non-Payment of Fees,reason_for_leaving_School Decision - Sanctioned List,reason_for_leaving_Social/Personal Issue for Child - Lack of Diversity,reason_for_leaving_Social/Personal Issue for Child - Medical Issues,reason_for_leaving_Social/Personal Issue for Child - Peer Issues,reason_for_leaving_Social/Personal Issue for Child - Teacher/Staff Issues,reason_for_leaving_Temporary Leaver - Medical Leave,reason_for_leaving_Temporary Leaver - Temporary Enrolment in Another School,LeavingStandardisedGrade_Year 0,LeavingStandardisedGrade_Year 1,LeavingStandardisedGrade_Year -1,LeavingStandardisedGrade_Year 10,LeavingStandardisedGrade_Year 11,LeavingStandardisedGrade_Year 12,LeavingStandardisedGrade_Year 13,LeavingStandardisedGrade_Year 2,LeavingStandardisedGrade_Year -2,LeavingStandardisedGrade_Year 3,LeavingStandardisedGrade_Year -3,LeavingStandardisedGrade_Year 4,LeavingStandardisedGrade_Year 5,LeavingStandardisedGrade_Year 6,LeavingStandardisedGrade_Year 7,LeavingStandardisedGrade_Year 8,LeavingStandardisedGrade_Year 9
School3,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School3,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avenues New York,US,United States,American,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School4,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School4,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avenues Sao Paulo,BR,Brazil,Brazilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School5,2020.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Aubonne,Switzerland,449.8,,306.0,299.0,333.0,348.0,413.7,398.0,377.0,417.9,0.088235294,0.163879599,-0.080257892,0.300653595,0.260869565,-0.080257892,,,,,,,,,,,,,,,,,,,,,-11.42857143,315.0,,,,,,,CH,2020.0,1134154.0,1033068.976,100725.9654,-2.14173712,-2.854158236,2000000000000.0,30.37698981,8638167.0,15.05189205,73.915,55523.0,-0.725874933,5.276760101,-32.54736113,,371000000000.0,,0.0,,,,,,Aubonne,CH,Switzerland,Swiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School5,2021.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Aubonne,Switzerland,413.7,,333.0,348.0,398.0,377.0,417.9,450.0,395.0,427.0,0.195195195,0.083333333,0.010152284,0.351351351,0.135057471,0.010152284,,,,IB,"IGCSE, IB",,,,,,,1.0,1.0,0.0,0.0,0.0,2.0,2011.0,10.0,1.0,14.83870968,155.0,,,,,,,CH,2021.0,1143218.0,1042492.035,101459.9674,5.559620206,4.754645193,2330000000000.0,33.20273925,8704546.0,15.07901064,73.996,50665.0,0.581814168,5.037089825,-15.12144278,,378000000000.0,,3373.0,,,,,,Aubonne,CH,Switzerland,Swiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School5,2022.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Aubonne,Switzerland,417.9,,398.0,377.0,450.0,395.0,427.0,430.0,448.0,421.8,0.130653266,0.047745358,0.021775544,0.08040201,0.188328912,0.021775544,,,,IB,"IGCSE, IB",,,,,,,1.0,1.0,0.0,0.0,0.0,2.0,2011.0,11.0,1.0,37.95180723,166.0,,,,,,,CH,2022.0,1155266.0,1053806.033,102803.0049,3.04406103,2.192409289,1830000000000.0,34.53735424,8777088.0,15.07042279,74.092,96424.0,2.835027986,4.924190044,-1.938091211,,394000000000.0,154000.0,,,,,69000.0,-0.406600298,Aubonne,CH,Switzerland,Swiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School5,2023.0,37075.0,37304.0,41225.0,32696.0,31077.0,347.5,112.0,-851.5,0.009461575,0.0030114,399.6979946,0.0,0.0,26.41818435,0.0,0.0,15645.30676,399.6979946,EU,EU (excl UK),Europe,Europe (excl UK),Aubonne,Switzerland,427.0,840.0,450.0,395.0,430.0,448.0,421.8,384.0,303.0,408.2,-0.044444444,0.134177215,-0.012177986,-0.146666667,-0.232911392,-0.012177986,,,,IB,"IGCSE, IB",,0.7059,0.2081,0.7619,0.2381,,1.0,1.0,0.0,0.0,0.0,2.0,2011.0,12.0,1.0,48.42767296,159.0,4.251572327,159.0,4.245283019,159.0,4.566037736,159.0,CH,2023.0,1175773.0,1072969.995,0.0,0.683328174,-0.57412411,2040000000000.0,32.74986416,8888093.0,15.01098972,74.202,45098.0,2.13540088,,-9.939294951,,402000000000.0,155100.0,3734.0,,,,72100.0,0.005346185,Aubonne,CH,Switzerland,Swiss,,505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School5,2024.0,38519.33333,38717.0,42955.0,33886.0,34272.0,30.66666667,-280.5,-1241.5,0.000796771,-0.007192769,454.7765172,0.0,0.0,26.85448653,0.0,0.0,17655.09854,454.7765172,EU,EU (excl UK),Europe,Europe (excl UK),Aubonne,Switzerland,421.8,840.0,430.0,448.0,384.0,303.0,408.2,53.0,40.0,,-0.106976744,-0.323660714,-0.032242769,-0.876744186,-0.910714286,-0.032242769,,,,IB,"IGCSE, IB",3.85,0.0,0.1444,0.7199,0.2801,,1.0,1.0,0.0,0.0,0.0,2.0,2011.0,13.0,1.0,46.39175258,194.0,4.221649485,194.0,4.24742268,194.0,4.551546392,194.0,CH,2024.0,,,,1.302333325,-0.334913231,1970000000000.0,32.3690705,9034102.0,14.95081081,74.327,40099.0,1.06234042,,-11.96479113,,,148000.0,3920.0,14.0,215.0,0.26296774,70200.0,-0.123519648,Aubonne,CH,Switzerland,Swiss,,521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School5,2025.0,39981.66667,40138.0,44701.0,35106.0,33234.0,419.3333333,228.0,-468.0,0.010599307,0.005712854,759.5420669,0.0,0.0,41.038085,0.0,0.0,18983.14185,759.5420669,EU,EU (excl UK),Europe,Europe (excl UK),Aubonne,Switzerland,408.2,840.0,384.0,303.0,53.0,40.0,,,,,-0.861979167,-0.867986799,,,,,104.0,87.59,,IB,"IGCSE, IB",3.93,0.3243,0.1244,0.7133,0.2867,4.83,1.0,1.0,0.0,0.0,0.0,2.0,2011.0,14.0,1.0,54.10958904,146.0,4.383561644,146.0,4.48630137,146.0,4.808219178,146.0,,,,,,,,,,,,,,,,,,,,4013.0,,,,,-0.313636449,Aubonne,CH,Switzerland,Swiss,,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School5,2026.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Aubonne,Switzerland,,840.0,53.0,40.0,,,,,,,,,,,,,93.0,83.59,,IB,"IGCSE, IB",,0.3243,0.1244,0.699,0.301,7.08,1.0,1.0,0.0,0.0,0.0,2.0,2011.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aubonne,CH,Switzerland,Swiss,,840.0,74.0,12.0,0.162162162,▼ -29 ppt,425.0,320.0,0.752941176,0.740154375,0.012786802,0.882231405,-0.129290228,Marketing Effectiveness; School Proposition,LCIS has a strong new competitor for Primary. The proposal is to develop and launch a primary parent referal programme to attract more new enrollments.; Add further EAL provision to cater for growing demand from locals.; Develop an LCIS Entrepreneurship and Innovation Programme for upper Primary and Lower Secondary School - Incl AI; Develop boarding offer in LCIS,To incentivise current families to recommend and refer their friends.; To improve current retention of students and also attract new students into Primary.; To improve current retention of students and also attract new students into Primary.; To be able to offer a small boarding provision given Swiss boarding continues to grow well.,"Offer current primary parents an incentive to bring other families.
Design programme and seek approval to launch by Feb 2026.; Additional staff training across all subject areas reflected in PL meeting schedules
Consideration of EAL learners in EDIB training and session in Feb 2026 INSET
Curriculum adjustment in Upper Secondary (earlier pivot to Eng B if req’d)
Consider staffing needs for 26-27 to support this growing demographic; Develop a whole school programme that serves to further differentiate us from competitor schools while maintaining LCIS identity, with phases over 1-3 years.
Resources: Director of I&E, facilities, staff training
Utilise the parent community to deliver the programme.
Identify parts of the current programme that can be replaced.; Rough simulation completed and shared.
Further exploring viability with RMD and JdM in the next 2 months",ASAP; FY27; FY28,In Progress,-0.070849776,-0.019865184,-0.0195962,-0.015873016,-0.234104046,0.051881339,0.065372451,78.75384615,-0.00588565,0.489047619,0.493334524,3.91,0.3243,0.1244,7.08,0.0,32.0,0.0,6.0,39.0,3.0,2.0,79.0,12.0,2.0,7.0,55.0,124.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0
School6,2020.0,,,,,,,,,,,,,,,,,,,ME,ME,Middle East,Middle East,Abu Dhabi,United Arab Emirates,1775.0,,,1760.0,1189.0,2137.0,1774.0,1668.0,2608.0,1812.0,,0.214204545,-0.00056338,,0.481818182,-0.00056338,,,,,,,,,,,,,,,,,,,,,42.96081277,689.0,,,,,,,AE,2020.0,1335651.0,1335651.0,0.0,-4.957052433,-4.504667625,295000000000.0,,9401038.0,16.57956841,87.048,92541.0,-2.079403179,3.984179974,5.689844173,,172000000000.0,,1400.0,,,,,,Abu Dhabi,AE,United Arab Emirates,Emirian,Emirati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School6,2021.0,,,,,,,,,,,,,,,,,,,ME,ME,Middle East,Middle East,Abu Dhabi,United Arab Emirates,1774.0,,1189.0,2137.0,1668.0,2608.0,1812.0,2270.0,2941.0,2082.0,0.402859546,0.220402433,0.021420519,0.909167368,0.376228358,0.021420519,,,,IB,"IGCSE, IB",,,,,,,1.0,1.0,0.0,0.0,0.0,2.0,2009.0,12.0,1.0,36.45038168,524.0,,,,,,,AE,2021.0,1328053.0,1328053.0,1028328.041,4.354755297,2.457174573,555000000000.0,,9575152.0,16.5083622,87.299,421663.0,0.179935336,3.894030094,4.977884314,,176000000000.0,,10897.0,,,,,,Abu Dhabi,AE,United Arab Emirates,Emirian,Emirati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School6,2022.0,,,,,,,,,,,,,,,,,,,ME,ME,Middle East,Middle East,Abu Dhabi,United Arab Emirates,1812.0,,1668.0,2608.0,2270.0,2941.0,2082.0,2345.0,2801.0,2321.0,0.360911271,0.127684049,0.149006623,0.4058753,0.074003067,0.149006623,,,,IB,"IGCSE, IB",,,,,,,1.0,1.0,0.0,0.0,0.0,2.0,2009.0,13.0,1.0,48.44559585,386.0,,,,,,,AE,2022.0,1360135.0,331806.9586,1044804.02,7.509697035,2.176083438,874000000000.0,,10074977.0,16.4756029,87.543,322773.0,5.291226044,,4.522600195,,210000000000.0,68400.0,,,,,,0.357542326,Abu Dhabi,AE,United Arab Emirates,Emirian,Emirati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School6,2023.0,16572.33333,16133.0,17764.0,15820.0,13233.0,-2.0,-1725.0,-500.0,-0.000120669,-0.096595363,678.5962055,284.1052272,0.0,39.94531859,39.24285161,0.0,32969.72577,962.7014327,ME,ME,Middle East,Middle East,Abu Dhabi,United Arab Emirates,2082.0,1892.0,2270.0,2941.0,2345.0,2801.0,2321.0,2364.0,2142.0,2487.0,0.033039648,-0.047602856,0.114793468,0.041409692,-0.271676301,0.114793468,,,,IB,"IGCSE, IB",,0.2813,0.1238,0.7826,0.2174,,1.0,1.0,0.0,0.0,0.0,2.0,2009.0,14.0,1.0,24.9070632,269.0,4.007434944,269.0,4.018587361,269.0,3.936802974,269.0,AE,2023.0,1414925.0,370120.9804,1092976.953,3.618706531,-0.421510863,994000000000.0,,10483751.0,16.33894254,87.779,300004.0,1.626708372,,5.968824369,,240000000000.0,72500.0,12703.0,,,,,-0.255087428,Abu Dhabi,AE,United Arab Emirates,Emirian,Emirati,1892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School6,2024.0,17846.0,17373.0,19130.0,17035.0,13710.0,162.0,-1682.0,-356.0,0.009160823,-0.088270795,1113.182567,705.9395552,58.84906482,94.3171508,85.01948483,11.45454673,38309.23313,1877.971187,ME,ME,Middle East,Middle East,Abu Dhabi,United Arab Emirates,2321.0,2092.0,2345.0,2801.0,2364.0,2142.0,2487.0,466.0,405.0,,0.008102345,-0.235273117,0.071520896,-0.801279318,-0.855408783,0.071520896,,,,IB,"IGCSE, IB",3.91,0.0876,0.123,0.8196,0.1804,,1.0,1.0,0.0,0.0,0.0,2.0,2009.0,15.0,1.0,34.38735178,759.0,3.984189723,759.0,4.022397892,759.0,3.907773386,759.0,AE,2024.0,1480779.0,387802.0475,,3.761615446,0.010374174,1050000000000.0,,10876981.0,16.11097957,88.008,278439.0,1.663365102,,8.496294682,,,81200.0,14127.0,8.0,75.0,0.8,17800.0,0.054172765,Abu Dhabi,AE,United Arab Emirates,Emirian,Emirati,2092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School6,2025.0,18733.0,18235.0,20081.0,17883.0,14390.0,1053.666667,-815.0,600.0,0.059598778,-0.042782152,1700.517343,184.6362901,242.1661167,177.471562,32.10097595,29.63744727,43982.36724,2127.31975,ME,ME,Middle East,Middle East,Abu Dhabi,United Arab Emirates,2487.0,2350.0,2364.0,2142.0,466.0,405.0,,,,,-0.802876481,-0.81092437,,,,,393.0,388.0,,IB,"IGCSE, IB",3.99,0.3243,0.1737,0.8325,0.1675,6.92,1.0,1.0,0.0,0.0,0.0,2.0,2009.0,16.0,1.0,29.41176471,323.0,4.052631579,323.0,4.009287926,323.0,3.987616099,323.0,,,,,,,,,,,,,,,,,,,,15019.0,,,,,0.305312687,Abu Dhabi,AE,United Arab Emirates,Emirian,Emirati,2350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School6,2026.0,,,,,,,,,,,,,,,,,,,ME,ME,Middle East,Middle East,Abu Dhabi,United Arab Emirates,,2350.0,466.0,405.0,,,,,,,,,,,,,400.0,394.0,1.0,IB,"IGCSE, IB",,0.4898,0.1737,0.8475,0.1525,7.08,1.0,1.0,0.0,0.0,0.0,2.0,2009.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abu Dhabi,AE,United Arab Emirates,Emirian,Emirati,2596.0,1308.0,768.0,0.587155963,▲ 14 ppt,3235.0,2442.0,0.754868624,0.883839771,-0.128971147,0.963386728,-0.208518103,Marketing Effectiveness; School Performance,"Increase FTEs:
In Y11 - retain more students from Y11 to Y12
Increase new starters in Y12
Improve Primary to Secondary retention
Marketing campaign on personalised provision
Marketing campaign focusing on secondary 
Marketing campaign on secondary pathways - including access to Golden Visas as a result of BTEC & IBDP; Increase NPS score for new starters survey
Work with IT to review current suite of apps with a view to consolidate
Address concerns around fees and competitors
Maximise opportunities to keep enrolled students engaged to minimize drop out % to ernolled; Capacity Utilisation 
Address overcrowding; Increase EVA & FTEs in EYFS for FY 26 & FY27
Inrease awareness of Eco-edventure USP","160 FTEs for Wk 5 26-27 in Y12
decrease in overal leavers by 2% - 6FTEs
increase in enquiries by 5%; Increase NPS by 10%
increase retention by 1%; Increase in current capacity of 2596; Additional EYFS FTEs for T3 FY26 and T1 FY27","Increase personlised provision:
Feasability study on introducing A-levels
Increase IB options with introduction of connected Engineering route (DT option)
Explore increasing the BTEC subject offer; Improve family experience around tech:
Offer workshops for new families on Parent App, Firefly, SeeSaw, Zenda etc
Improve student experience:
Work with the academic team on improving the buddy system and student induction experience 
Articulate value for money
Monthly interactive activities for enroled families to keep them engaged and part of the community until they start; Initiate facility assessment and expansion feasibility study:
Michael Alete visit to work on current space utilisation
Connect with Landlord regarding the availability of land and GFA for an EYFS extention; Get Ready For Big School Programme for 2-4 year old and their parents - https://tinyurl.com/2my5trc4

Eco Edenture Video 
EYFS Parent Testimonial Video
Video showcasing EYFS facilities and what differentiates it from a regular nursery

currently exploring Radio campaign
The Club Mailing
Feeder nursery campaign
Social media campaigns
Eklektik Mama Mailing",28/09/2026; 20/08/2026; 30/09/2026,In Progress; Completed,-0.029641186,0.076590221,0.071028842,0.0546875,-0.171354392,0.060435221,0.113578266,71.17088608,-0.008474184,0.959938367,0.958397535,4.18,0.4898,0.1737,7.08,104.0,142.0,0.0,12.0,282.0,11.0,37.0,192.0,0.0,33.0,151.0,530.0,422.0,12.0,24.0,27.0,14.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,46.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,8.0,6.0,1.0,4.0,0.0,4.0,0.0,8.0,3.0,10.0,3.0,7.0,6.0
School7,2020.0,,,,,,,,,,,,,,,,,,,TA,,The Americas,North America,Charlotte,United States,175.0,,,51.0,316.0,160.0,193.5,480.0,185.0,189.0,,2.137254902,0.105714286,,2.62745098,0.105714286,,,,,,,,,,,,,,,,,,,,,53.98230088,113.0,,,,,,,US,2020.0,49649376.0,45481148.69,4593928.411,-2.163029139,-2.561807384,41600000000000.0,18.89106099,331577720.0,18.39285722,82.664,329769.0,1.233584396,5.395319939,0.641871902,,13200000000000.0,,0.0,,,,,,Charlotte,US,United States,American,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School7,2021.0,,,,,,,,,,,,,,,,,,,TA,,The Americas,North America,Charlotte,United States,193.5,,316.0,160.0,480.0,185.0,189.0,565.0,313.0,222.5,0.518987342,0.15625,-0.023255814,0.787974684,0.95625,-0.023255814,,,,IB,IB,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2013.0,8.0,1.0,56.36363636,110.0,,,,,,,US,2021.0,49346258.0,44752329.59,4264117.265,6.055052933,5.88834104,48500000000000.0,17.76088691,332099760.0,18.14611713,82.873,674787.0,4.697858864,5.420380116,2.018295464,,14400000000000.0,,5250.0,,,,,,Charlotte,US,United States,American,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School7,2022.0,,,,,,,,,,,,,,,,,,,TA,,The Americas,North America,Charlotte,United States,189.0,,480.0,185.0,565.0,313.0,222.5,450.0,246.0,223.5,0.177083333,0.691891892,0.177248677,-0.0625,0.32972973,0.177248677,,,,IB,IB,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2013.0,9.0,1.0,46.875,128.0,,,,,,,US,2022.0,48719424.0,44455306.74,4626604.933,2.51237532,1.923861729,40300000000000.0,18.11315177,334017321.0,17.8818252,83.084,1319009.0,8.002799821,,1.602998097,,14800000000000.0,1310100.0,,,,,,-0.012316492,Charlotte,US,United States,American,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
